1.819999999999999929e+01
1.269999999999999929e+01
1.789999999999999858e+01
1.300000000000000000e+01
9.500000000000000000e+00
8.000000000000000000e+00
7.400000000000000355e+00
9.800000000000000711e+00
9.000000000000000000e+00
1.109999999999999964e+01
7.599999999999999645e+00
8.900000000000000355e+00
1.159999999999999964e+01
1.559999999999999964e+01
1.739999999999999858e+01
1.580000000000000071e+01
1.219999999999999929e+01
8.000000000000000000e+00
1.130000000000000071e+01
9.699999999999999289e+00
8.900000000000000355e+00
1.430000000000000071e+01
1.960000000000000142e+01
1.919999999999999929e+01
1.830000000000000071e+01
1.789999999999999858e+01
2.489999999999999858e+01
9.699999999999999289e+00
9.800000000000000711e+00
1.059999999999999964e+01
1.050000000000000000e+01
9.300000000000000711e+00
1.109999999999999964e+01
7.700000000000000178e+00
9.000000000000000000e+00
9.800000000000000711e+00
1.009999999999999964e+01
1.090000000000000036e+01
1.509999999999999964e+01
1.450000000000000000e+01
1.130000000000000071e+01
9.500000000000000000e+00
6.400000000000000355e+00
9.300000000000000711e+00
7.599999999999999645e+00
1.030000000000000071e+01
1.240000000000000036e+01
1.610000000000000142e+01
1.419999999999999929e+01
1.830000000000000071e+01
9.800000000000000711e+00
9.300000000000000711e+00
9.800000000000000711e+00
1.819999999999999929e+01
8.500000000000000000e+00
1.000000000000000000e+01
8.199999999999999289e+00
1.610000000000000142e+01
1.140000000000000036e+01
1.880000000000000071e+01
1.500000000000000000e+01
1.710000000000000142e+01
1.380000000000000071e+01
9.000000000000000000e+00
7.599999999999999645e+00
6.900000000000000355e+00
9.000000000000000000e+00
8.199999999999999289e+00
5.299999999999999822e+00
1.710000000000000142e+01
2.000000000000000000e+01
1.580000000000000071e+01
9.500000000000000000e+00
1.580000000000000071e+01
1.350000000000000000e+01
1.340000000000000036e+01
9.300000000000000711e+00
7.099999999999999645e+00
9.800000000000000711e+00
1.130000000000000071e+01
9.300000000000000711e+00
1.459999999999999964e+01
1.090000000000000036e+01
1.669999999999999929e+01
1.400000000000000000e+01
1.530000000000000071e+01
1.240000000000000036e+01
1.050000000000000000e+01
7.099999999999999645e+00
7.900000000000000355e+00
9.800000000000000711e+00
1.050000000000000000e+01
9.300000000000000711e+00
8.400000000000000355e+00
1.169999999999999929e+01
1.580000000000000071e+01
1.400000000000000000e+01
8.900000000000000355e+00
1.290000000000000036e+01
1.630000000000000071e+01
1.430000000000000071e+01
9.800000000000000711e+00
7.400000000000000355e+00
7.099999999999999645e+00
2.330000000000000071e+01
1.000000000000000000e+01
1.159999999999999964e+01
9.000000000000000000e+00
1.540000000000000036e+01
2.289999999999999858e+01
1.419999999999999929e+01
1.159999999999999964e+01
8.500000000000000000e+00
9.800000000000000711e+00
1.000000000000000000e+01
9.000000000000000000e+00
1.219999999999999929e+01
7.099999999999999645e+00
1.209999999999999964e+01
1.400000000000000000e+01
